title,artist,spotify_url,duration_ms,release_year
Un-Break My Heart,Toni Braxton,https://open.spotify.com/track/35FrSEASDKsZnStrgnT4vp,270466,1996.0
La Isla Bonita,Madonna,https://open.spotify.com/track/6r8k1vznHrzlEKYxL4dZEe,242733,1986.0
Back To Life,Soul II Soul,https://open.spotify.com/track/7vvRkLPIvfjjmCIqNxBuEZ,228266,1989.0
Big Energy,Latto,https://open.spotify.com/track/0EJ3Kofm9hYq3hL4VZ881G,181665,2022.0
Ms. New Booty,Bubba Sparxxx Featuring Ying Yang Twins & Mr. ColliPark,https://open.spotify.com/track/0k6HUzaRHpQ3eEWr1C7Esh,252653,2005.0
Always Remember Us This Way,Lady Gaga,https://open.spotify.com/track/2rbDhOo9Fh61Bbu23T2qCk,210200,2018.0
Started From The Bottom,Drake,https://open.spotify.com/track/3dgQqOiQ9fCKVhNOedd2lf,174120,2013.0
Calling My Phone,Lil Tjay Featuring 6LACK,https://open.spotify.com/track/3J8EOeKLTLXORtWPpOU5bE,205458,2021.0
This Is America,Childish Gambino,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9,225773,2018.0
Shake It,Metro Station,https://open.spotify.com/track/46SFeuNs1K5D76D9vCwFuR,179946,2007.0
Super Freaky Girl,Nicki Minaj,https://open.spotify.com/track/2yjlYDiNiQkdxVqTlaSrlX,170977,2022.0
Waking Up In Vegas,Katy Perry,https://open.spotify.com/track/0CINJz55gaKzuAsqhZ0hEU,199186,2008.0
Heaven,Bryan Adams,https://open.spotify.com/track/7Ewz6bJ97vUqk5HdkvguFQ,243360,1984.0
I Need Your Love,Calvin Harris Featuring Ellie Goulding,https://open.spotify.com/track/05SBRd4fXgn8FX7bf8BCAE,234506,2012.0
Let's Hear It For The Boy,Deniece Williams,https://open.spotify.com/track/4VyU9Tg4drTj2mOUZHSK2u,262440,1984.0
Ex's & Oh's,Elle King,https://open.spotify.com/track/70eDxAyAraNTiD6lx2ZEnH,202177,2015.0
If You Want Me To Stay,Sly & The Family Stone,https://open.spotify.com/track/2BydLQAh7CUIFvSEqAMc4x,180493,1973.0
Sexual Healing,Marvin Gaye,https://open.spotify.com/track/3VZmChrnVW8JK6ano4gSED,238600,1982.0
Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,https://open.spotify.com/track/7kMfu3KUydmrFVGEAhjtyl,196413,2009.0
What You Know,T.I.,https://open.spotify.com/track/0CAJdthKDdRjB2h8YOguN6,274333,2006.0
If It Makes You Happy,Sheryl Crow,https://open.spotify.com/track/0lfPPoWG4b3OmhieJ2YDF0,324840,1996.0
Radio Ga Ga,Queen,https://open.spotify.com/track/1nQRg9q9uwALGzouOX5OyQ,348226,1984.0
Blame It,Jamie Foxx Featuring T-Pain,https://open.spotify.com/track/08uGhvS5MfBk7crUCpnjva,289746,2008.0
Midnight Sky,Miley Cyrus,https://open.spotify.com/track/4i2qxFEVVUi8yOYoxB8TCX,223279,2020.0
Evil Woman,Electric Light Orchestra,https://open.spotify.com/track/777NOXupZkFdg8zlPMoVqc,276268,1975.0
Jingle Bell Rock,Bobby Helms,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,130973,1957.0
Always On My Mind,Willie Nelson,https://open.spotify.com/track/2xYQTU2bbg6WVAmpY1eae4,213359,1982.0
Therefore I Am,Billie Eilish,https://open.spotify.com/track/20R4HfKloPKgXDqU7UKk3x,173539,2021.0
Where Are U Now,Skrillex & Diplo With Justin Bieber,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f,250285,2015.0
Jealous,Nick Jonas,https://open.spotify.com/track/0hxCRcTNxtMLZhL7yjV6Mw,223106,2014.0
The Unforgiven,Metallica,https://open.spotify.com/track/4aYLAF6ckQ5ooGGGM7sWAa,386493,1991.0
"""Yes, And?""",Ariana Grande,https://open.spotify.com/track/5D34wRmbFS29AjtTOP2QJe,214994,2024.0
Steal My Sunshine,Len,https://open.spotify.com/track/2GRnDQCkcN6BoujfUgywOW,248466,1999.0
"""Bills, Bills, Bills""",Destiny's Child,https://open.spotify.com/track/027puauDjNWo1YQsvtqu1t,254533,1999.0
Jumpman,Drake & Future,https://open.spotify.com/track/27GmP9AWRs744SzKcpJsTZ,205879,2015.0
Behind These Hazel Eyes,Kelly Clarkson,https://open.spotify.com/track/6xBQEW4ge9OlbYUt5IVyVz,198973,2004.0
I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,https://open.spotify.com/track/1yy2DlSDtEt90d54rPDPXz,306560,1997.0
Meet Virginia,Train,https://open.spotify.com/track/4ocbH5ZJqajZIpUrqRUoue,239933,1998.0
Telepatia,Kali Uchis,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B,160191,2020.0
Rockstar,Nickelback,https://open.spotify.com/track/2cKCSngj4rdMI9K1deFJOe,255520,2005.0
"""Me, Myself And I""",Beyonce,https://open.spotify.com/track/3pxJuMLjNPtiC0fX8EHFlF,301173,2003.0
In Case You Didn't Know,Brett Young,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,224853,2017.0
Addicted,Saving Abel,https://open.spotify.com/track/3pxCXv0NACYfYnLjFcQW5D,222826,2008.0
Secrets,OneRepublic,https://open.spotify.com/track/1NhPKVLsHhFUHIOZ32QnS2,224693,2009.0
Fallin' For You,Colbie Caillat,https://open.spotify.com/track/3mJq2ZlI3ZN8hvmRSdzRy9,215320,2009.0
Talking Body,Tove Lo,https://open.spotify.com/track/5vXnH99Tn0qAh84SWU5sfc,238426,2014.0
Rock Your Body,Justin Timberlake,https://open.spotify.com/track/1AWQoqb9bSvzTjaLralEkT,267266,2002.0
Bad Things,Machine Gun Kelly x Camila Cabello,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,239293,2017.0
The Middle,Jimmy Eat World,https://open.spotify.com/track/6GG73Jik4jUlQCkKg9JuGO,165853,2001.0
Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,https://open.spotify.com/track/3rfhI32Il2hVRKDkuGeeen,234453,2011.0
Wicked Game,Chris Isaak,https://open.spotify.com/track/7w5AOd6HrDIHewHfpABEss,289066,1989.0
Bank Account,21 Savage,https://open.spotify.com/track/2fQrGHiQOvpL9UgPvtYy6G,220306,2017.0
Controlla,Drake,https://open.spotify.com/track/4CpKEkdGbOJV51cSvx7SoG,245226,2016.0
Pony,Ginuwine,https://open.spotify.com/track/6mz1fBdKATx6qP4oP1I65G,251733,1999.0
Over And Over,Nelly Featuring Tim McGraw,https://open.spotify.com/track/2b8QQqf8Vwb7bfz22ja8Fk,253933,2004.0
Soda Pop,"""Saja Boys: Andrew Choi, Neckwav, Danny Chung, Kevin Woo & samUIL Lee""",https://open.spotify.com/track/02sy7FAs8dkDNYsHp4Ul3f,150686,2025.0
Sweet Nothing,Calvin Harris Featuring Florence Welch,https://open.spotify.com/track/24LS4lQShWyixJ0ZrJXfJ5,212560,2012.0
How Do You Sleep?,Sam Smith,https://open.spotify.com/track/6b2RcmUt1g9N9mQ3CbjX2Y,202204,2019.0
Absolutely (Story Of A Girl),Nine Days,https://open.spotify.com/track/3mNecsYFb6LQg7822DPXCP,189333,2000.0
MAMIII,Becky G X Karol G,https://open.spotify.com/track/7FlQk2gJ6TBrHHiidvdR2O,226088,2022.0
Me Porto Bonito,Bad Bunny & Chencho Corleone,https://open.spotify.com/track/6Sq7ltF9Qa7SNFBsV5Cogx,178567,2022.0
Unsteady,X Ambassadors,https://open.spotify.com/track/7lGKEWMXVWWTt3X71Bv44I,193546,2015.0
My Girl,The Temptations,https://open.spotify.com/track/745H5CctFr12Mo7cqa1BMH,165000,1965.0
All The Right Moves,OneRepublic,https://open.spotify.com/track/5XRHGXut00SrJUFmcn2lQF,238000,2009.0
Confessions Part II,Usher,https://open.spotify.com/track/7wBThXx7BGZHJJ3aN3OPvv,211200,2004.0
Bang!,AJR,https://open.spotify.com/track/2I2AqFb0f9UNnolWc2MafC,170879,2021.0
Death Bed,Powfu Featuring beabadoobee,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx,173333,2020.0
Anxiety,Doechii,https://open.spotify.com/track/3LPLRNr58Z9Pn0clnEtkXb,249302,2025.0
Alone,Heart,https://open.spotify.com/track/54b8qPFqYqIndfdxiLApea,218733,1987.0
Somewhere Only We Know,Keane,https://open.spotify.com/track/1SKPmfSYaPsETbRHaiA18G,237146,2004.0
Die A Happy Man,Thomas Rhett,https://open.spotify.com/track/6uTb5oNK9RkTjxmh73W7MG,227426,2015.0
Houdini,Dua Lipa,https://open.spotify.com/track/5x9ElMtD3xy0verHZWOGqr,185917,2024.0
Ballin',Mustard & Roddy Ricch,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY,180434,2019.0
Sexy Can I,Ray J & Yung Berg,https://open.spotify.com/track/1q51MejmtLKEv8mABG8XRE,204040,2008.0
My Way,Calvin Harris,https://open.spotify.com/track/1vvNmPOiUuyCbgWmtc6yfm,219159,2016.0
Riders On The Storm,The Doors,https://open.spotify.com/track/14XWXWv5FoCbFzLksawpEe,434720,1971.0
Endless Love,Luther Vandross & Mariah Carey,https://open.spotify.com/track/7IljDTNkQEyy77CcaRbiAj,261093,1994.0
Sweet Emotion,Aerosmith,https://open.spotify.com/track/24NwBd5vZ2CK8VOQVnqdxr,274133,1975.0
Bust A Move,Young M.C.,https://open.spotify.com/track/1imou7ebMJycLY9z4xmHgq,263266,1989.0
Say Goodbye,Chris Brown,https://open.spotify.com/track/5F7IJrXD6Fa3EmqoYE0gU4,289760,2005.0
Jar Of Hearts,Christina Perri,https://open.spotify.com/track/0HZhYMZOcUzZKSFwPOti6m,246587,2011.0
Dear Future Husband,Meghan Trainor,https://open.spotify.com/track/5MEYDJVJMaGAXfddTo0D6J,184226,2015.0
Whoomp! (There It Is),Tag Team,https://open.spotify.com/track/4utp1jggcXcMzdPBTbnCA3,225266,2012.0
Papa Don't Preach,Madonna,https://open.spotify.com/track/6A8OnjnpShshNpcqWtZRjr,268533,1986.0
Separate Ways (Worlds Apart),Journey,https://open.spotify.com/track/1pTw2cNrp9L3esxLAvWnN2,323453,1983.0
Timeless,The Weeknd & Playboi Carti,https://open.spotify.com/track/0FIDCNYYjNvPVimz5icugS,256000,2025.0
The Edge Of Glory,Lady Gaga,https://open.spotify.com/track/0ddj5KtNqJ75lOJzgZNFFc,321173,2011.0
How Far We've Come,Matchbox Twenty,https://open.spotify.com/track/1EHh1fC9FCKw31wotfXx7L,212253,2007.0
Who,Jimin,https://open.spotify.com/track/7tI8dRuH2Yc6RuoTjxo4dU,170887,2024.0
Boo'd Up,Ella Mai,,,
Rehab,Amy Winehouse,https://open.spotify.com/track/1L5tZi0izXsi5Kk5OJf4W0,213760,2006.0
Breathin,Ariana Grande,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,198160,2018.0
Toosie Slide,Drake,https://open.spotify.com/track/466cKvZn1j45IpxDdYZqdA,247058,2020.0
Don't Trust Me,3OH!3,https://open.spotify.com/track/3bsDo5vjjJI7O8VuytGIrc,194613,2019.0
Lido Shuffle,Boz Scaggs,https://open.spotify.com/track/7pG7odMa9PQ7ME0ZfnyR8d,223164,1976.0
Crazy,Aerosmith,https://open.spotify.com/track/74irxdVWstNlEQjsvArITq,316693,1993.0
We R Who We R,Ke$ha,https://open.spotify.com/track/6lCTs5NDYctSQutADkeEsA,204760,2010.0
Anaconda,Nicki Minaj,https://open.spotify.com/track/5eqiMMbaeUZ32Q7sS00H35,260239,2014.0
Got To Be Real,Cheryl Lynn,https://open.spotify.com/track/58r4JuwHhXLAkttkaUZfLw,307946,1978.0
Knife Talk,Drake Featuring 21 Savage & Project Pat,https://open.spotify.com/track/2BcMwX1MPV6ZHP4tUT9uq6,242965,2021.0
Listen To Your Heart,Roxette,https://open.spotify.com/track/5JvsxPAHsGxwNq4xto2HtM,328093,1988.0
Cry Me A River,Justin Timberlake,https://open.spotify.com/track/7Lf7oSEVdzZqTA0kEDSlS5,288333,2002.0
It's Not My Time,3 Doors Down,https://open.spotify.com/track/3DelzIn0lPwX4PeOJk9zDF,241960,2008.0
All I Have To Give,Backstreet Boys,https://open.spotify.com/track/2aNG1zFgAuHqYWhNbiIOF8,274626,1997.0
"""This Ain't A Scene, It's An Arms Race""",Fall Out Boy,https://open.spotify.com/track/1oagRT7LfpVlNJN6FSZDGp,212040,2007.0
Don't Stop Me Now,Queen,https://open.spotify.com/track/5T8EDUDqKcs6OSOwEsfqG7,209413,1978.0
Yonaguni,Bad Bunny,https://open.spotify.com/track/2JPLbjOn0wPCngEot2STUS,206710,2021.0
Un x100to,Grupo Frontera X Bad Bunny,https://open.spotify.com/track/6pD0ufEQq0xdHSsRbg9LBK,194563,2023.0
Try,P!nk,https://open.spotify.com/track/1jF7IL57ayN4Ity3jQqGu0,247911,2012.0
The Motto,Drake Featuring Lil Wayne,https://open.spotify.com/track/18asYwWugKjjsihZ0YvRxO,164818,2021.0
"Blaze Of Glory (From ""Young Guns II"")",Jon Bon Jovi,https://open.spotify.com/track/1sUTfgduT0WIQO8kXKXxLC,335240,1990.0
Opalite,Taylor Swift,https://open.spotify.com/track/3yWuTOYDztXjZxdE2cIRUa,235355,2025.0
Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,https://open.spotify.com/track/0r2Bul2NuCViraT2zX1l5j,334066,2002.0
The Way,Ariana Grande Featuring Mac Miller,https://open.spotify.com/track/0S4RKPbRDA72tvKwVdXQqe,227026,2013.0
Black Balloon,Goo Goo Dolls,https://open.spotify.com/track/5zmaypMaWb21FUGBxbw8hT,249533,1998.0
No Role Modelz,J. Cole,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,292986,2014.0
I Like It,Enrique Iglesias Featuring Pitbull,https://open.spotify.com/track/3k9EVrhY1Jr2Z03W9VzDYX,216133,2010.0
Closer,Ne-Yo,https://open.spotify.com/track/0GX5oOKtU0nnx5OkhenW2i,234360,2008.0
Till The World Ends,Britney Spears Featuring Nicki Minaj & Ke$ha,https://open.spotify.com/track/38iU2jg98IZZEIJPrP7aWD,237946,2011.0
Beer Never Broke My Heart,Luke Combs,https://open.spotify.com/track/7aEtlGHoiPAfRB084NiDmx,186360,2019.0
Ayo Technology,50 Cent Featuring Justin Timberlake & Timbaland,https://open.spotify.com/track/6kfQDanT6Buh4Wu73ghbav,247946,2007.0
Save Tonight,Eagle-Eye Cherry,https://open.spotify.com/track/0smyCrJiibi2uwCiq5R1vj,242733,1998.0
Come On Eileen,Dexys Midnight Runners,https://open.spotify.com/track/3MrWxJaD2AT0W9DjWF64Vm,287306,1982.0
Agora Hills,Doja Cat,https://open.spotify.com/track/5PyDJG7SQRgWXefgexqIge,265360,2023.0
"""Paint It, Black""",The Rolling Stones,https://open.spotify.com/track/63T7DJ1AFDD6Bn8VzG6JE8,202266,1966.0
Don't Dream It's Over,Crowded House,https://open.spotify.com/track/56GbZVwxMdf1DENCluYS8A,238173,1986.0
Daisies,Justin Bieber,https://open.spotify.com/track/5BZsQlgw21vDOAjoqkNgKb,176453,2025.0
Nothing Else Matters,Metallica,https://open.spotify.com/track/0nLiqZ6A27jJri2VCalIUs,388266,1991.0
Just The Two Of Us,"""Grover Washington, Jr. With Bill Withers""",https://open.spotify.com/track/1ko2lVN0vKGUl9zrU0qSlT,438493,2008.0
Collide,Howie Day,https://open.spotify.com/track/5rwq6R0Uq0BngM3rdmCeNg,277000,2003.0
Hard Knock Life (Ghetto Anthem),Jay-Z,https://open.spotify.com/track/5Tl0HJvynZtKdSUMKbFVVX,238466,1998.0
"""Baby, I Love Your Way""",Peter Frampton,https://open.spotify.com/track/1ksayCHVLH4eKFm43GFokU,281066,1976.0
Broken,Seether Featuring Amy Lee,https://open.spotify.com/track/507bYMYfbm6sUS9iEAaeSd,258333,2004.0
Be My Baby,The Ronettes,https://open.spotify.com/track/1WN4uNclrDuczTO3bCr8s1,160906,1964.0
Hip Hop Hooray,Naughty by Nature,https://open.spotify.com/track/1SyQ6t9RdRBK0QUCS6a797,267266,1993.0
Swimming Pools (Drank),Kendrick Lamar,https://open.spotify.com/track/6REbwUNlppTfcnV4d4ZoZi,247800,2012.0
Say,John Mayer,https://open.spotify.com/track/6wZI4mdT8JwXgkGURnBQiq,230213,2006.0
Lose My Breath,Destiny's Child,https://open.spotify.com/track/2n4uOdMHzEvcZ0KP7iQnay,242013,2004.0
The Sound Of Silence,Simon & Garfunkel,https://open.spotify.com/track/5y788ya4NvwhBznoDIcXwK,189432,1964.0
MotorSport,"""Migos, Nicki Minaj & Cardi B""",https://open.spotify.com/track/4wFjTWCunQFKtukqrNijEt,303076,2018.0
Ignition,R. Kelly,https://open.spotify.com/track/5dNfHmqgr128gMY2tc5CeJ,186066,2003.0
Come And Get Your Love,Redbone,https://open.spotify.com/track/7GVUmCP00eSsqc4tzj1sDD,205933,1973.0
She Got The Best Of Me,Luke Combs,https://open.spotify.com/track/698eQRku24PIYPQPHItKlA,183160,2018.0
Home,Phillip Phillips,https://open.spotify.com/track/4rsW3WCZBGwhHfJWuHRwyT,210173,2013.0
Murder On My Mind,YNW Melly,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,268434,2018.0
Tequila,Dan + Shay,https://open.spotify.com/track/42fw0rxRO2xbesF6mJfd4Y,196746,2018.0
Mrs. Officer,Lil Wayne Featuring Bobby Valentino & Kidd Kidd,https://open.spotify.com/track/7gihksIHhs6nw5tYlI6UEq,286906,2008.0
You Say,Lauren Daigle,https://open.spotify.com/track/6Up545NUflOiXo8cEraH49,274693,2018.0
Crack A Bottle,"""Eminem, Dr. Dre & 50 Cent""",https://open.spotify.com/track/4dK00wCxlqWEeN8BoM1BHT,297520,2009.0
Permission To Dance,BTS,https://open.spotify.com/track/3XYRV7ZSHqIRDG87DKTtry,187585,2021.0
Old Time Rock & Roll,Bob Seger & The Silver Bullet Band,https://open.spotify.com/track/5EOoMWIB9iK4ZpcSex9Ec7,194146,1978.0
Maniac,Michael Sembello,https://open.spotify.com/track/0QKfiqpEU4h9ycPSzIFwYe,244706,1983.0
Loser,Beck,https://open.spotify.com/track/5NTZM8YYeKM2YsGSffVIge,235000,1994.0
Hands To Myself,Selena Gomez,https://open.spotify.com/track/1LoriJC05IrHIDwj3q0KC1,200680,2015.0
Cool Kids,Echosmith,https://open.spotify.com/track/13P5rwmk2EsoFRIz9UCeh9,237626,2013.0
Somebody Told Me,The Killers,https://open.spotify.com/track/3twNvmDtFQtAd5gMKedhLD,197280,2004.0
House Of The Rising Sun,The Animals,https://open.spotify.com/track/7BY005dacJkbO6EPiOh2wb,271280,1964.0
Too Little Too Late,JoJo,https://open.spotify.com/track/4T4NLIMypdmyUwK54jECk4,221720,2006.0
Post To Be,Omarion Featuring Chris Brown & Jhene Aiko,,,
Happier Than Ever,Billie Eilish,https://open.spotify.com/track/4RVwu0g32PAqgUiJoXsdF8,298899,2021.0
Just Wanna Rock,Lil Uzi Vert,https://open.spotify.com/track/4Ls53fBNVfaXTROBi6X8Hw,123890,2023.0
Ain't No Other Man,Christina Aguilera,https://open.spotify.com/track/7huo2wvrCgRucUsjdSDLQV,228906,2006.0
Just A Girl,No Doubt,https://open.spotify.com/track/1VA38sp5Jr6vWxgoIcnxKN,208400,1995.0
Toxicity,System of a Down,https://open.spotify.com/track/0snQkGI5qnAmohLE7jTsTn,218933,2001.0
Wonderful Tonight,Eric Clapton,https://open.spotify.com/track/6zC0mpGYwbNTpk9SKwh08f,225026,1977.0
Work Out,J. Cole,https://open.spotify.com/track/2wAJTrFhCnQyNSD3oUgTZO,235320,2011.0
Achy Breaky Heart,Billy Ray Cyrus,https://open.spotify.com/track/2EoIt9vdgFRNW03u5IvFsQ,203373,1992.0
Superstar,Lupe Fiasco Featuring Matthew Santos,https://open.spotify.com/track/7dltD9eEX7X1zk8JJ9BS0e,289000,2007.0
What A Wonderful World,Louis Armstrong,https://open.spotify.com/track/1qCQTy0fTXerET4x8VHyr9,137520,1968.0
Tattoo,Jordin Sparks,https://open.spotify.com/track/1oi3vkeOGXAd3qljM5o9Oe,233466,2007.0
Fireball,Pitbull Featuring John Ryan,https://open.spotify.com/track/4Y7XAxTANhu3lmnLAzhWJW,236200,2014.0
Malibu,Miley Cyrus,https://open.spotify.com/track/1UZOjK1BwmwWU14Erba9CZ,231898,2017.0
Superstition,Stevie Wonder,https://open.spotify.com/track/1h2xVEoJORqrg71HocgqXd,245493,2002.0
The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,192160,2018.0
Ocean Eyes,Billie Eilish,https://open.spotify.com/track/7hDVYcQq6MxkdJGweuCtl9,200379,2017.0
In Your Eyes,The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl,237520,2020.0
My Happy Ending,Avril Lavigne,https://open.spotify.com/track/6sqNctd7MlJoKDOxPVCAvU,242413,2004.0
Start Me Up,The Rolling Stones,https://open.spotify.com/track/7HKez549fwJQDzx3zLjHKC,213066,1981.0
Yes Indeed,Lil Baby & Drake,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ,142273,2018.0
We Be Burnin',Sean Paul,https://open.spotify.com/track/16Ec60arezvA8CDq1NvzZg,215213,2005.0
All The Small Things,blink-182,https://open.spotify.com/track/7yCPwWs66K8Ba5lFuU2bcx,168000,1999.0
Miles On It,Marshmello & Kane Brown,,,
Snap Yo Fingers,Lil Jon Featuring E-40 & Sean Paul Of The YoungBloodZ,https://open.spotify.com/track/6o3s08kk2fQI37vxGZDrJ1,274386,2006.0
Black And Yellow,Wiz Khalifa,https://open.spotify.com/track/5A6OHHy73AR5tLxgTc98zz,217666,2011.0
Cupid's Chokehold/Breakfast In America,Gym Class Heroes Featuring Patrick Stump,,,
Dirty Little Secret,The All-American Rejects,https://open.spotify.com/track/5ZdzNVOmCSp5HFLk0EgvJS,193653,2005.0
Human Nature,Michael Jackson,https://open.spotify.com/track/4cgjA7B4fJBHyB9Ya2bu0t,245837,1982.0
Whip It,Devo,https://open.spotify.com/track/6QG0wcgoCsa9pqFyTg0rRO,158106,1993.0
"""For What It's Worth (Stop, Hey What's That Sound)""",Buffalo Springfield,https://open.spotify.com/track/1qRA5BS78u3gME0loMl9AA,153693,1966.0
Against The Wind,Bob Seger,https://open.spotify.com/track/1SWmFiFSIBoDbQJjNKC7SR,333720,1980.0
Walk It Out,Unk,https://open.spotify.com/track/0JPntF36B28bSTUkjplyNd,173040,2006.0
Please Forgive Me,Bryan Adams,https://open.spotify.com/track/5hrmOr4ZayPqOVyVwtbh4L,355306,1993.0
It's Not Right But It's Okay,Whitney Houston,https://open.spotify.com/track/7861kBrZ5aw7o4NfggcyYW,292400,1998.0
Soul Survivor,Young Jeezy Featuring Akon,https://open.spotify.com/track/12bZjnzjuJoyRslVC4BmxU,280013,2005.0
Baile Inolvidable,Bad Bunny,https://open.spotify.com/track/2lTm559tuIvatlT1u0JYG2,367725,2025.0
Party Like A Rockstar,Shop Boyz,,,
Me Too,Meghan Trainor,https://open.spotify.com/track/3KwwE4sgCzMaKWq6QBebmX,181240,2017.0
Faithfully,Journey,https://open.spotify.com/track/0l5TpsCL1ObiTEsHeWA0by,266946,1983.0
Forever,Lil Baby Featuring Lil Wayne,,,
I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,https://open.spotify.com/track/6b6IMqP565TbtFFZg9iFf3,160280,1965.0
P.Y.T. (Pretty Young Thing),Michael Jackson,https://open.spotify.com/track/1CgmY8fVN7kstVDZmsdM5k,238333,1982.0
Waka Waka (This Time For Africa),Shakira Featuring Freshlyground,https://open.spotify.com/track/2Cd9iWfcOpGDHLz6tVA3G4,202626,2010.0
Love Her Madly,The Doors,https://open.spotify.com/track/3MFFDRC4wTN9JNGtzXsZlN,198466,1971.0
Snowman,Sia,https://open.spotify.com/track/7uoFMmxln0GPXQ0AcCBXRq,165900,2018.0
Seven Nation Army,The White Stripes,https://open.spotify.com/track/3dPQuX8Gs42Y7b454ybpMR,232106,2003.0
Gold,Kiiara,https://open.spotify.com/track/6ZSO7kPn8IMJFymyticbJO,225882,2016.0
Money For Nothing,Dire Straits,https://open.spotify.com/track/4bO6DljpuAeQh6HS20i0I5,504333,1985.0
No Air,Jordin Sparks Duet With Chris Brown,https://open.spotify.com/track/7EGhmltmWJHCHobd3g8Hnw,264373,2007.0
"""Jesus, Take The Wheel""",Carrie Underwood,https://open.spotify.com/track/3lec3CzDPAxsZokPph5w87,226492,2005.0
Karma,Taylor Swift Featuring Ice Spice,https://open.spotify.com/track/7KokYm8cMIXCsGVmUvKtqf,204852,2022.0
U + Ur Hand,P!nk,https://open.spotify.com/track/1iOJQhxKSJ7dg3Dk03yPnl,214386,2006.0
Will You Be There,Michael Jackson,https://open.spotify.com/track/1igW25R8lnb5ze9GWbuVsl,459284,1991.0
Far Away,Nickelback,https://open.spotify.com/track/0ADZ5dmXhlfzjMw6lefoPl,238173,2005.0
Forever Young,Alphaville,https://open.spotify.com/track/6XHNIbru8xGohLzHNgxQvF,226000,1984.0
No Limit,G-Eazy Featuring A$AP Rocky & Cardi B,https://open.spotify.com/track/2DQ1ITjI0YoLFzuADN1ZBW,245386,2017.0
Underneath It All,No Doubt Featuring Lady Saw,https://open.spotify.com/track/6fR6Z0Vc1K6yQWNUIKjAIR,302720,2001.0
DNA.,Kendrick Lamar,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,185946,2017.0
Sacrifice,Elton John,https://open.spotify.com/track/0e3yhVeNaTfKIWQRw9U9sY,304133,1989.0
White Horse,Taylor Swift,https://open.spotify.com/track/5yKB8qcTSflDercM2PXwot,234440,2008.0
You're My Best Friend,Queen,https://open.spotify.com/track/5YtxOL4iUchhynLL9nEBwQ,170786,1975.0
Heaven,Kane Brown,https://open.spotify.com/track/1HXy5I3HTWq8OvxCn0z7G7,177333,2017.0
Easy,Commodores,https://open.spotify.com/track/1JQ6Xm1JrvHfvAqhl5pwaA,256426,1977.0
Bounce Back,Big Sean,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,222360,2017.0
Music,Madonna,https://open.spotify.com/track/2fzykVsO2Di5jnofUNX3YE,225973,2000.0
Buy Dirt,Jordan Davis Featuring Luke Bryan,https://open.spotify.com/track/2fgCZVA59FZuSjE3tvqkeZ,167720,2022.0
Best Song Ever,One Direction,https://open.spotify.com/track/5T7ZFtCcOgkpjxcuaeZbw0,200111,2013.0
You Should Probably Leave,Chris Stapleton,https://open.spotify.com/track/2UikqkwBv7aIvlixeVXHWt,213493,2020.0
Fake Love,BTS,https://open.spotify.com/track/6m1TWFMeon7ai9XLOzdbiR,242333,2018.0
All Time Low,Jon Bellion,https://open.spotify.com/track/0SuLAslEMFZAXf0SwY7syi,217603,2016.0
Prayer In C,Lillywood & Robin Schulz,https://open.spotify.com/track/5fnA9mkIfScSqHIpeDyvck,189413,2014.0
Heartbreak Hotel,Whitney Houston Feat. Faith Evans & Kelly Price,https://open.spotify.com/track/4J9u7UsXH7F6sFI32KnYuP,281493,1998.0
It's Your Love,Tim McGraw With Faith Hill,https://open.spotify.com/track/503sFkc8Y2eyGnM6cu8kHm,227333,1997.0
Stay Fly,Three 6 Mafia Featuring Young Buck & Eightball & MJG,https://open.spotify.com/track/5MYFw4T2gy52pOGBN4EYHS,236600,2005.0
Arcade,Duncan Laurence,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C,185146,2020.0
Take You There,Sean Kingston,https://open.spotify.com/track/6AdLyvisRKHLAwARaZMGr6,236693,2008.0
Always On Time,Ja Rule Featuring Ashanti,https://open.spotify.com/track/4hrae8atte6cRlSC9a7VCO,245133,2001.0
